5
0.740356,0.768557,0.614438,0.333846,0.406587,
0.593217,0.522351,0.735752,0.844615,0.623606,
0.624967,0.755723,0.721285,0.812308,0.622085,
0.679151,0.430348,0.67421,0.489231,0.710459,
0.807084,0.717815,0.7192,0.972308,0.412507,
0.690649,0.778592,0.480024,0.353846,0.245864,
0.626525,0.695815,0.735732,0.784615,0.427509,
0.661112,0.453706,0.616655,0.672308,0.491332,
0.797065,0.708435,0.880031,0.532308,0.667575,
0.669802,0.752555,0.788671,0.838462,0.514202,
0.416019,0.472164,0.439173,0.476923,0.824325,
0.62677,0.559906,0.547829,0.670769,0.537779,
0.693639,0.52561,0.526141,0.315385,0.569946,
0.639714,0.713057,0.731566,0.983077,0.567575,
0.53962,0.854831,0.525197,0.670769,0.511312,
0.72091,0.637678,0.500116,0.684615,0.510074,
0.629236,0.848263,0.628428,0.649231,0.477647,
0.690899,0.581424,0.670111,0.990769,0.625344,
0.678736,0.431147,0.829059,0.669231,0.423689,
0.545102,0.53407,0.582069,0.626154,0.229381,
0.593083,0.743792,0.668003,0.518462,0.546566,
0.634559,0.67154,0.783033,0.953846,0.583925,
0.678401,0.629689,0.669577,0.952308,0.440945,
0.625498,0.711697,0.621854,0.383077,0.467487,
0.617884,0.667151,0.493049,0.313846,0.24047,
0.680709,0.67388,0.789333,0.686154,0.543063,
0.442717,0.723862,0.723844,0.789231,0.731223,
0.630546,0.67715,0.620464,0.664615,0.450718,
0.643238,0.645292,0.726025,0.792308,0.627935,
0.630878,0.567615,0.527077,0.493846,0.50556,
0.844695,0.498019,0.773296,0.992308,0.638109,
0.574601,0.567834,0.642608,0.495385,0.699882,
0.644389,0.739814,0.752542,0.529231,0.420746,
0.677511,0.650123,0.750674,0.646154,0.456118,
0.701776,0.578467,0.62967,0.666154,0.458856,
0.522194,0.590717,0.63373,0.335385,0.470333,
0.73734,0.63949,0.695317,0.501538,0.252346,
0.739247,0.479685,0.619902,0.536923,0.425679,
0.622265,0.681572,0.681376,0.963077,0.359042,
0.520544,0.536494,0.500515,0.636923,0.562027,
0.52996,0.606725,0.646124,0.656923,0.479648,
0.705233,0.450665,0.689501,0.775385,0.495072,
0.488161,0.749412,0.666726,0.624615,0.600798,
0.587853,0.644927,0.762075,0.678461,0.620932,
0.766255,0.677909,0.720125,0.686154,0.631235,
0.679701,0.697642,0.679572,0.984615,0.504017,
0.523271,0.599627,0.487035,0.5,0.546697,
0.662168,0.746686,0.658854,0.82,0.310991,
0.696803,0.523483,0.825054,0.461538,0.466349,
0.784334,0.732303,0.551686,0.38,0.555542,
0.632884,0.731394,0.622455,0.472308,0.457384,
0.582946,0.795491,0.432425,0.509231,0.504475,
0.622179,0.719583,0.707343,0.495385,0.570758,
0.626148,0.710926,0.623064,0.315385,0.421653,
0.612504,0.719368,0.722823,0.483077,0.514207,
0.397545,0.798816,0.654788,0.643077,0.68165,
0.773875,0.574441,0.508872,0.483077,0.692697,
0.758575,0.575665,0.601882,0.678461,0.56774,
0.521289,0.481151,0.619817,0.621538,0.647557,
0.55258,0.513193,0.518116,0.489231,0.634318,
0.727745,0.62881,0.528072,0.492308,0.450397,
0.658089,0.710875,0.67044,0.78,0.51756,
0.571272,0.69271,0.85323,0.94,0.392233,
0.606462,0.778948,0.625775,0.307692,0.801467,
0.708148,0.729355,0.571389,0.487692,0.555141,
0.450609,0.720992,0.79161,0.815385,0.570672,
0.76978,0.61996,0.536021,0.655385,0.557592,
0.586043,0.518999,0.523884,0.355385,0.618943,
0.70436,0.387736,0.445034,0.535385,0.588952,
0.639217,0.510601,0.642851,0.506154,0.695078,
0.486958,0.598231,0.690513,0.478462,0.47305,
0.64384,0.609794,0.725484,0.516923,0.532627,
0.519324,0.758298,0.55952,0.615385,0.610274,
0.494949,0.486629,0.575746,0.330769,0.56108,
0.529022,0.636743,0.674681,0.473846,0.666107,
0.476283,0.646623,0.727887,0.950769,0.46076,
0.594187,0.798137,0.658952,0.807692,0.355468,
0.667725,0.659701,0.513144,0.687692,0.39807,
0.576941,0.571559,0.672441,0.801538,0.273559,
0.724695,0.549847,0.584623,0.638462,0.399153,
0.625537,0.560329,0.615725,0.672308,0.356179,
0.551177,0.786066,0.743802,0.536923,0.642377,
0.529268,0.736476,0.590753,0.483077,0.425079,
0.640559,0.638236,0.732332,0.98,0.46867,
0.658948,0.514946,0.594471,0.489231,0.356694,
0.763698,0.813218,0.709753,0.998461,0.264412,
0.662073,0.606541,0.621607,0.313846,0.621708,
0.6585,0.59514,0.592529,0.504615,0.422142,
0.656809,0.704973,0.666057,0.966154,0.504852,
0.539433,0.670899,0.571029,0.467692,0.285873,
0.476069,0.73876,0.640192,0.321538,0.772918,
0.708685,0.527855,0.458784,0.529231,0.614461,
0.590372,0.612751,0.560352,0.66,0.6656,
0.801661,0.517912,0.574691,0.463077,0.511774,
0.737883,0.616369,0.761859,0.955385,0.52593,
0.518836,0.673168,0.499126,0.318462,0.536615,
0.376071,0.722945,0.610263,0.483077,0.660419,
0.774309,0.588448,0.548815,0.32,0.437903,
0.598887,0.630485,0.677858,0.82,0.63011,
0.553097,0.659678,0.680823,0.652308,0.449496,
0.643261,0.72082,0.643484,0.666154,0.578712,
0.615983,0.615318,0.645853,0.470769,0.169384,
0.681206,0.648517,0.841548,0.807692,0.340193,
0.530374,0.599601,0.551112,0.369231,0.602869,
0.575467,0.831201,0.784228,0.826154,0.818095,
0.50417,0.697115,0.636784,0.383077,0.567534,
0.663168,0.58818,0.792088,0.536923,0.534927,
0.532518,0.848343,0.527767,0.683077,0.242833,
0.415324,0.440027,0.831147,0.787692,0.569269,
0.707282,0.47527,0.885255,0.658462,0.44183,
0.61814,0.583067,0.636098,0.333846,0.999336,
0.851715,0.544675,0.738307,0.969231,0.475456,
0.70089,0.677999,0.719088,0.618462,0.590411,
0.539345,0.632186,0.538125,0.647692,0.745822,
0.708616,0.722037,0.584972,0.530769,0.689818,
0.562434,0.620602,0.647294,0.352308,0.46191,
0.646295,0.743525,0.728009,0.515385,0.497101,
0.622616,0.5486,0.66578,0.807692,0.361018,
0.563045,0.542691,0.497706,0.356923,0.61934,
0.640954,0.607199,0.511335,0.496923,0.224936,
0.746099,0.489587,0.902471,0.772308,0.232907,
0.557848,0.711048,0.762534,0.661538,0.864612,
0.574563,0.684883,0.661186,0.827692,0.511297,
0.553296,0.723991,0.533109,0.312308,0.34693,
0.834075,0.546477,0.717467,0.98,0.651167,
0.67014,0.779669,0.63462,0.321538,0.722559,
0.627558,0.652882,0.563301,0.36,0.476911,
0.717723,0.552676,0.644685,0.690769,0.423705,
0.607074,0.566947,0.710844,0.935385,0.599282,
0.660576,0.646292,0.628819,0.355385,0.511946,
0.566871,0.60803,0.528558,0.310769,0.58424,
0.604688,0.6228,0.655951,0.644615,0.540676,
0.482344,0.652353,0.748274,0.812308,0.507544,
0.704705,0.558555,0.629042,0.512308,0.49069,
0.663576,0.646915,0.591216,0.515385,0.621488,
0.494774,0.604639,0.665669,0.510769,0.648534,
0.57105,0.539003,0.652006,0.48,0.540792,
0.639693,0.670897,0.777453,0.687692,0.407841,
0.846406,0.686625,0.685328,0.463077,0.787988,
0.588434,0.700943,0.732721,0.524615,0.655445,
0.554267,0.572049,0.56069,0.313846,0.297361,
0.586656,0.585199,0.700938,0.781538,0.843001,
0.56803,0.735252,0.658797,0.789231,0.379139,
0.544488,0.547313,0.583235,0.526154,0.504607,
0.493142,0.539826,0.587882,0.653846,0.57981,
0.3748,0.515064,0.707938,0.78,0.234831,
0.57759,0.766621,0.650849,0.827692,0.492914,
0.533677,0.567853,0.669837,0.976923,0.339692,
0.516524,0.660055,0.830247,0.923077,0.559353,
0.67222,0.708122,0.701911,0.946154,0.598405,
0.834424,0.473183,0.672375,0.838462,0.432361,
0.555251,0.442318,0.460463,0.312308,0.481673,
0.575266,0.823722,0.69454,0.644615,0.552249,
0.660374,0.702358,0.573371,0.527692,0.632276,
0.512552,0.459701,0.767599,0.523077,0.408277,
0.736275,0.755136,0.496008,0.529231,0.226269,
0.604174,0.750446,0.518586,0.661538,0.356966,
0.635969,0.759565,0.675255,0.84,0.201066,
0.517189,0.583245,0.524979,0.473846,0.575794,
0.531408,0.829264,0.561046,0.349231,0.536829,
0.792131,0.633796,0.616544,0.647692,0.344353,
0.55918,0.491217,0.504559,0.496923,0.605887,
0.685911,0.71329,0.616279,0.487692,0.478821,
0.586337,0.751784,0.512923,0.313846,0.539758,
0.544038,0.489856,0.588649,0.313846,0.5643,
0.685596,0.677185,0.768994,0.644615,0.683731,
0.705512,0.706551,0.733093,0.663077,0.606832,
0.762712,0.687142,0.639072,0.650769,0.369656,
0.640818,0.606897,0.537531,0.478462,0.801916,
0.700352,0.716325,0.7036,0.843077,0.528129,
0.645426,0.433119,0.710167,0.935385,0.201863,
0.536504,0.541995,0.588557,0.378462,0.480121,
0.690538,0.689392,0.760671,0.976923,0.492978,
0.589797,0.581783,0.64614,0.313846,0.459562,
0.568178,0.803349,0.844531,0.493846,0.476806,
0.560035,0.452641,0.517153,0.633846,0.485939,
0.542887,0.568216,0.4468,0.347692,0.481861,
0.698038,0.482811,0.669323,0.789231,0.344405,
0.52169,0.419371,0.832815,0.8,0.601187,
0.679887,0.623326,0.638371,0.353846,0.888093,
0.69023,0.53416,0.482068,0.626154,0.259361,
0.484561,0.592167,0.539742,0.62,0.610381,
0.773535,0.702856,0.771178,0.486154,0.43645,
0.671193,0.693284,0.741653,0.786154,0.56228,
0.509427,0.733974,0.677111,0.532308,0.505487,
0.79627,0.503132,0.833276,0.956923,0.371978,
0.552018,0.660895,0.695433,0.935385,0.426557,
0.648817,0.758301,0.580802,0.618462,0.385141,
0.550068,0.70695,0.656044,0.655385,0.738352,
0.537162,0.682848,0.680003,0.670769,0.684962,
0.618777,0.671581,0.715456,0.678461,0.444849,
0.642964,0.625978,0.525364,0.34,0.516938,
0.697572,0.66055,0.692156,0.518462,0.597806,
0.707602,0.736315,0.507858,0.649231,0.326359,
0.643837,0.637612,0.745207,0.527692,0.310851,
0.720796,0.715366,0.634752,0.352308,0.455891,
0.64,0.797438,0.640542,0.498462,0.00247927,
0.659143,0.631869,0.432356,0.378462,0.443888,
0.518661,0.814342,0.838741,0.787692,0.579348,
0.523492,0.599455,0.618137,0.672308,0.631904,
0.597078,0.504945,0.73234,0.658462,0.44185,
0.71074,0.683177,0.648241,0.473846,0.582644,
0.530184,0.577068,0.711013,0.936923,0.590397,
0.707441,0.767274,0.681958,0.973846,0.305161,
0.738944,0.607046,0.78356,0.664615,0.456371,
0.656998,0.668969,0.510549,0.646154,0.373186,
0.714076,0.546849,0.600646,0.647692,0.311087,
0.60115,0.619833,0.786982,0.927692,0.414813,
0.482592,0.562546,0.685487,0.68,0.522253,
0.568725,0.545211,0.668387,0.681538,0.587321,
0.546334,0.814591,0.642807,0.623077,0.568143,
0.734553,0.667842,0.729724,0.810769,0.485075,
0.706175,0.68084,0.766314,0.830769,0.408934,
0.486526,0.714776,0.833778,0.478462,0.259863,
0.720059,0.58156,0.43488,0.312308,0.514703,
0.595727,0.596445,0.607361,0.623077,0.464496,
0.660779,0.769921,0.877573,0.669231,0.505228,
0.788879,0.742557,0.576894,0.464615,0.580954,
0.554428,0.602526,0.648701,0.496923,0.611905,
0.72175,0.590865,0.554652,0.496923,0.460698,
0.795782,0.459513,0.590186,0.687692,0.149729,
0.652546,0.496771,0.465899,0.676923,0.569689,
0.643729,0.768866,0.581134,0.307692,0.432305,
0.677693,0.626045,0.534262,0.516923,0.726306,
0.609998,0.60176,0.676802,0.646154,0.412833,
0.707929,0.83577,0.727363,0.48,0.45986,
0.497177,0.753703,0.775453,0.536923,0.653592,
0.683768,0.710872,0.774852,0.513846,0.619809,
0.787122,0.737431,0.506586,0.349231,0.465136,
0.539833,0.532074,0.618002,0.349231,0.708652,
0.57456,0.661154,0.562131,0.355385,0.307339,
0.699267,0.563603,0.619667,0.629231,0.136278,
0.75513,0.681069,0.642109,0.463077,0.448589,
0.723586,0.683016,0.617836,0.512308,0.33298,
0.785527,0.74558,0.651366,0.94,0.569987,
0.672645,0.576546,0.604991,0.381538,0.999027,
0.533855,0.701125,0.699334,0.795385,0.620556,
0.810259,0.86657,0.672355,0.769231,0.648665,
0.579674,0.714248,0.799246,0.689231,0.633653,
0.66951,0.477179,0.648908,0.461538,0.430632,
0.516028,0.686401,0.665689,0.533846,0.280947,
0.578708,0.54984,0.677091,0.681538,0.622858,
0.686443,0.594835,0.64884,0.378462,0.424709,
0.588934,0.668401,0.784521,0.509231,0.545792,
0.681734,0.627725,0.540071,0.536923,0.498577,
0.698,0.899431,0.483035,0.318462,0.321272,
0.525862,0.657314,0.730808,0.692308,0.404175,
0.628271,0.679385,0.588677,0.524615,0.355614,
0.612681,0.476073,0.637651,0.330769,0.345533,
0.503928,0.583096,0.631883,0.683077,0.348068,
0.701454,0.419412,0.68151,0.941538,0.575153,
0.651346,0.706383,0.716252,0.832308,0.219116,
0.691253,0.653805,0.687078,0.476923,0.356751,
0.621342,0.822183,0.680376,0.927692,0.271004,
0.635773,0.603683,0.579232,0.336923,0.619735,
0.706704,0.670016,0.719014,0.78,0.380363,
0.568349,0.673226,0.514709,0.538462,0.460281,
0.554947,0.609904,0.690166,0.535385,0.376357,
0.732092,0.58548,0.653125,0.501538,0.296659,
0.703195,0.605284,0.749625,0.812308,0.535297,
0.722805,0.550436,0.67684,0.493846,0.43423,
0.522101,0.573568,0.466088,0.38,0.756331,
0.827874,0.492994,0.558641,0.349231,0.632219,
0.579165,0.660777,0.670881,0.686154,0.561261,
0.639398,0.630528,0.461671,0.641539,0.428061,
0.765456,0.660935,0.654066,0.775385,0.395646,
0.565904,0.752369,0.578551,0.363077,0.571006,
0.647432,0.647988,0.673027,0.786154,0.455601,
0.700934,0.661751,0.68128,0.944615,0.373643,
0.748809,0.667641,0.546661,0.536923,0.504038,
0.780271,0.812455,0.533522,0.647692,0.470638,
0.711134,0.624044,0.714854,0.509231,0.58377,
0.589911,0.679655,0.745167,0.496923,0.547659,
0.624595,0.664541,0.694529,0.983077,0.600107,
0.472485,0.468427,0.656501,0.64,0.685577,
0.748336,0.676619,0.712042,0.476923,0.495357,
0.613185,0.682199,0.763914,0.792308,0.576889,
0.755014,0.434148,0.669585,0.516923,0.511185,
0.630231,0.559117,0.739703,0.812308,0.621946,
0.643508,0.584365,0.644905,0.310769,0.529309,
0.568243,0.556744,0.579447,0.650769,0.614603,
0.655692,0.618785,0.737529,0.792308,0.543877,
0.649115,0.619802,0.523303,0.621538,0.552137,
0.60249,0.391538,0.711501,0.492308,0.372082,
0.649016,0.664674,0.777586,0.975385,0.469382,
0.733925,0.581956,0.762417,0.809231,0.35509,
0.709925,0.738605,0.616189,0.64,0.672937,
0.541381,0.67034,0.772205,0.626154,0.366395,
0.526259,0.535413,0.833806,0.844615,0.585809,
0.546166,0.599993,0.666214,0.647692,0.555611,
0.750557,0.605874,0.689796,0.464615,0.71622,
0.628682,0.615015,0.788369,0.643077,0.362279,
0.6502,0.770664,0.498243,0.495385,0.581899,
0.335189,0.607042,0.510935,0.352308,0.64494,
0.624108,0.485078,0.582269,0.644615,0.344717,
0.591051,0.673916,0.540051,0.527692,0.522709,
0.663576,0.576026,0.510272,0.5,0.522507,
0.584851,0.688163,0.61344,0.686154,0.530199,
0.643697,0.647412,0.660799,0.992308,0.44605,
0.881158,0.669273,0.78291,0.463077,0.598406,
0.738885,0.507041,0.660948,0.529231,0.456128,
0.684818,0.55159,0.595274,0.506154,0.854404,
0.611633,0.767874,0.795811,0.690769,0.571454,
0.491491,0.633196,0.600777,0.529231,0.668192,
0.769074,0.62334,0.662192,0.635385,0.460013,
0.686441,0.554839,0.713907,0.64,0.613349,
0.543697,0.557004,0.653851,0.984615,0.778024,
0.4802,0.788841,0.660742,0.478462,0.712984,
0.648158,0.779933,0.674524,0.52,0.73904,
0.739335,0.492965,0.584355,0.330769,0.454439,
0.901679,0.621354,0.570063,0.476923,0.739282,
0.690372,0.719629,0.571334,0.675385,0.432209,
0.672979,0.628255,0.786196,0.472308,0.64865,
0.678666,0.598287,0.537228,0.364615,0.600332,
0.482747,0.75494,0.66343,0.510769,0.312539,
0.617298,0.506961,0.842925,0.518462,0.742759,
0.753768,0.55169,0.668118,0.68,0.490381,
0.734472,0.397802,0.689706,0.687692,0.370112,
0.69702,0.701795,0.581925,0.352308,0.641793,
0.414929,0.5757,0.602752,0.487692,0.360821,
0.68454,0.419612,0.660411,0.481538,0.41175,
0.594596,0.422915,0.699547,0.658462,0.777501,
0.648982,0.628216,0.74278,0.653846,0.548404,
0.684515,0.685894,0.850597,1,0.355109,
0.742761,0.642273,0.626847,0.492308,0.403145,
0.571383,0.759944,0.685974,0.967692,0.734744,
0.436994,0.605896,0.675307,0.844615,0.346528,
0.764904,0.493279,0.747773,0.636923,0.52649,
0.750753,0.504456,0.821314,0.48,0.637521,
0.565393,0.433747,0.699186,0.796923,0.704906,
0.616109,0.785888,0.625104,0.490769,0.546135,
0.728292,0.785287,0.464208,0.655385,0.505882,
0.568381,0.786669,0.817111,0.944615,0.524192,
0.602664,0.710784,0.725536,0.830769,0.670441,
0.742872,0.509188,0.80607,0.832308,0.659132,
0.662536,0.54171,0.666865,0.796923,0.531422,
0.67253,0.617404,0.535492,0.492308,0.503284,
0.62473,0.571034,0.599375,0.507692,0.358263,
0.581728,0.687459,0.732772,0.504615,0.595617,
0.593942,0.675331,0.799267,0.510769,0.39362,
0.689255,0.682349,0.615116,0.618462,0.472206,
0.55458,0.794257,0.675689,0.995385,0.448168,
0.753303,0.593178,0.64099,0.633846,0.464106,
0.636023,0.613816,0.653538,0.824615,0.743256,
0.511137,0.757367,0.664806,0.953846,0.422624,
0.713456,0.581276,0.692139,0.8,0.42889,
0.588931,0.559738,0.6795,0.943077,0.617575,
0.841142,0.808915,0.90234,0.798462,0.534659,
0.526315,0.730957,0.697249,0.52,0.622251,
0.642801,0.67991,0.468659,0.349231,0.61866,
0.639884,0.735588,0.584153,0.475385,0.613958,
0.56182,0.748609,0.792591,0.967692,0.408067,
0.795895,0.476691,0.560356,0.490769,0.460465,
0.576908,0.782159,0.63282,0.338462,0.461884,
0.681838,0.669456,0.824331,0.650769,0.520521,
0.516359,0.808004,0.667886,0.649231,0.606974,
0.658113,0.707979,0.708837,0.841538,0.322193,
0.626373,0.513821,0.743759,0.467692,0.496585,
0.784016,0.453192,0.715526,0.689231,0.2849,
0.629538,0.630961,0.724411,0.478462,0.518943,
0.582026,0.636369,0.628847,0.333846,0.603532,
0.662872,0.419949,0.728611,0.655385,0.517219,
0.548278,0.635972,0.675453,0.770769,0.542092,
0.816104,0.846441,0.523931,0.635385,0.342941,
0.652509,0.743105,0.662901,0.473846,0.382503,
0.674458,0.466631,0.734796,0.656923,0.452023,
0.583966,0.711763,0.617245,0.649231,0.291823,
0.4721,0.553859,0.737701,0.48,0.651478,
0.730613,0.668099,0.68303,0.983077,0.68674,
0.709339,0.800144,0.62869,0.496923,0.650389,
0.577174,0.653833,0.677476,0.989231,0.685811,
0.69721,0.636905,0.591918,0.66,0.566732,
0.57382,0.532048,0.695295,0.844615,0.521773,
0.718928,0.731309,0.669109,0.678461,0.432455,
0.690691,0.448992,0.518167,0.469231,0.48495,
0.580924,0.518688,0.58983,0.370769,0.421788,
0.639682,0.623012,0.648198,0.687692,0.414405,
0.638229,0.439796,0.556517,0.529231,0.681474,
0.689661,0.734028,0.300773,0.526154,0.721525,
0.754685,0.617283,0.485891,0.633846,0.501757,
0.801337,0.847188,0.669535,0.641539,0.543715,
0.550615,0.71339,0.597739,0.523077,0.363346,
0.755654,0.642886,0.565443,0.355385,0.687963,
0.595302,0.615412,0.681842,0.829231,0.492841,
0.839698,0.716653,0.709152,0.932308,0.191614,
0.705102,0.584272,0.797736,0.806154,0.717806,
0.650897,0.698235,0.660871,0.493846,0.406209,
0.649488,0.576496,0.879469,0.621538,0.340896,
0.610355,0.592423,0.585506,0.481538,0.473473,
0.49976,0.681374,0.600236,0.68,0.39317,
0.804309,0.717539,0.524682,0.52,0.614157,
0.644151,0.529287,0.562363,0.330769,0.261789,
0.635301,0.587688,0.414416,0.34,0.191687,
0.638067,0.567712,0.622609,0.315385,0.659095,
0.649997,0.474462,0.601385,0.349231,0.579204,
0.61851,0.599072,0.61968,0.692308,0.239211,
0.547607,0.699473,0.733295,0.463077,0.633015,
0.599234,0.650257,0.851924,0.532308,0.526819,
0.705727,0.573274,0.720931,0.678461,0.572276,
0.808892,0.71766,0.618507,0.641539,0.498,
0.583559,0.656523,0.694661,0.663077,0.542422,
0.615543,0.650734,0.642618,0.509231,0.403785,
0.586674,0.745361,0.634252,0.463077,0.575692,
0.689461,0.447509,0.695525,0.464615,0.498179,
0.665433,0.789313,0.622991,0.661538,0.450325,
0.505806,0.594503,0.595764,0.376923,0.481659,
0.791832,0.720664,0.632676,0.38,0.328744,
0.669793,0.509888,0.806311,0.532308,0.54953,
0.613848,0.865274,0.651494,0.970769,0.298688,
0.622526,0.676562,0.622627,0.32,0.544905,
0.829688,0.645844,0.685802,0.532308,0.489267,
0.466001,0.727525,0.482805,0.507692,0.503346,
0.678909,0.741462,0.6642,0.836923,0.508845,
0.631119,0.577436,0.58899,0.495385,0.400239,
0.666095,0.690349,0.717435,0.796923,0.531885,
0.624805,0.589528,0.638244,0.324615,0.600931,
0.652203,0.652402,0.591387,0.327692,0.354026,
0.726771,0.515906,0.801311,0.627692,0.808653,
0.783019,0.649484,0.81379,0.626154,0.475532,
0.73862,0.697297,0.699955,0.623077,0.626766,
0.73999,0.430959,0.642451,0.352308,0.603926,
0.660981,0.598366,0.544313,0.473846,0.583958,
